"dwel";"y";"h";"lco2";"n"
"20046";0;0;4.18879020478639;6.11685744307851;1
"20047";0;0;4.18879020478639;6.04692881836511;1
"20048";0;0;4.18879020478639;6.04692881836511;1
"20049";0;0;4.45058959258554;6.05061749831296;1
"20050";0;0;4.45058959258554;6.05061749831296;1
"20051";0;0;4.45058959258554;6.05061749831296;1
"20052";0;0;4.45058959258554;6.04692881836511;1
"20053";0;0;4.45058959258554;6.05061749831296;1
"20054";0;0;4.45058959258554;6.05061749831296;1
"20055";0;0;4.71238898038469;6.04692881836511;1
"20056";0;0;4.71238898038469;6.04692881836511;1
"20057";0;0;4.71238898038469;6.05061749831296;1
"20058";0;0;4.71238898038469;6.05061749831296;1
"20059";0;0;4.71238898038469;6.05061749831296;1
"20060";0;0;4.71238898038469;6.05061749831296;1
"20061";0;0;4.97418836818384;6.11685744307851;1
"20062";0;0;4.97418836818384;6.11685744307851;1
"20063";0;0;4.97418836818384;6.17962837952617;1
"20064";0;0;4.97418836818384;6.11685744307851;1
"20065";0;0;4.97418836818384;6.11685744307851;1
"20066";0;0;4.97418836818384;6.11685744307851;1
"20067";0;0;5.23598775598299;6.11685744307851;1
"20068";0;0;5.23598775598299;6.11685744307851;1
"20069";0;0;5.23598775598299;6.11685744307851;1
"20070";0;0;5.23598775598299;6.11685744307851;1
"20071";0;0;5.23598775598299;6.11685744307851;1
"20072";0;0;5.23598775598299;6.11685744307851;1
"20073";0;0;5.49778714378214;6.11685744307851;1
"20074";0;0;5.49778714378214;6.11685744307851;1
"20075";0;0;5.49778714378214;6.17962837952617;1
"20076";0;0;5.49778714378214;6.17962837952617;1
"20077";0;0;5.49778714378214;6.17962837952617;1
"20078";0;0;5.49778714378214;6.17962837952617;1
"20079";0;0;5.75958653158129;6.18285940010761;1
"20080";0;0;5.75958653158129;6.11685744307851;1
"20081";0;0;5.75958653158129;6.11685744307851;1
"20082";0;0;5.75958653158129;6.11685744307851;1
"20083";0;0;5.75958653158129;6.11685744307851;1
"20084";0;0;5.75958653158129;6.11685744307851;1
"20085";0;0;6.02138591938044;6.40419486620756;1
"20086";0;0;6.02138591938044;6.58530921409402;1
"20087";0;0;6.02138591938044;6.73859670871446;1
"20088";0;0;6.02138591938044;6.80724409738575;1
"20089";0;0;6.02138591938044;6.93153283889313;1
"20090";0;0;6.02138591938044;7.04370561859397;1
"20091";0;0;0;7.06902342657826;1
"20092";0;0;0;7.11882624906208;1
"20093";0;0;0;7.16626597413364;1
"20094";0;0;0;7.19081732050759;1
"20095";0;0;0;7.21270920549391;1
"20096";0;0;0;7.21270920549391;1
"20097";0;0;0.261799387799149;7.23390658037058;1
"20098";0;0;0.261799387799149;7.25488481007734;1
"20099";0;0;0.261799387799149;7.2762970329857;1
"20100";0;0;0.261799387799149;7.29747203012216;1
"20101";0;0;0.261799387799149;7.27737729667507;1
"20102";0;0;0.261799387799149;7.27737729667507;1
"20103";0;0;0.523598775598299;7.37639078527432;1
"20104";0;0;0.523598775598299;7.39460834335722;1
"20105";0;0;0.523598775598299;7.35703789059036;1
"20106";0;0;0.523598775598299;7.37639078527432;1
"20107";0;0;0.523598775598299;7.35703789059036;1
"20108";0;0;0.523598775598299;7.37639078527432;1
"20109";0;0;0.785398163397448;7.37639078527432;1
"20110";0;0;0.785398163397448;7.35703789059036;1
"20111";0;0;0.785398163397448;7.35703789059036;1
"20112";0;0;0.785398163397448;7.4132542412424;1
"20113";0;0;0.785398163397448;7.4132542412424;1
"20114";0;0;0.785398163397448;7.37639078527432;1
"20115";0;0;1.0471975511966;7.23503359502835;1
"20116";0;0;1.0471975511966;7.16747181052719;1
"20117";0;0;1.0471975511966;7.21270920549391;1
"20118";0;0;1.0471975511966;7.21270920549391;1
"20119";0;0;1.0471975511966;7.31800061026329;1
"20120";0;0;1.0471975511966;7.31800061026329;1
"20121";0;0;1.30899693899575;7.33730305760626;1
"20122";0;0;1.30899693899575;7.3381162310603;1
"20123";0;0;1.30899693899575;7.29747203012216;1
"20124";0;0;1.30899693899575;7.31800061026329;1
"20125";0;0;1.30899693899575;7.3381162310603;1
"20126";0;0;1.30899693899575;7.3381162310603;1
"20127";0;0;1.5707963267949;7.35703789059036;1
"20128";0;0;1.5707963267949;7.39556812843905;1
"20129";0;0;1.5707963267949;7.4132542412424;1
"20130";0;0;1.5707963267949;7.43081822041261;1
"20131";0;0;1.5707963267949;7.48313895494497;1
"20132";0;0;1.5707963267949;7.50039127794569;1
"20133";0;0;1.83259571459405;7.51633128465428;1
"20134";0;0;1.83259571459405;7.51633128465428;1
"20135";0;0;1.83259571459405;7.53386080818639;1
"20136";0;0;1.83259571459405;7.56543718589022;1
"20137";0;0;1.83259571459405;7.56543718589022;1
"20138";0;1;1.83259571459405;7.56543718589022;1
"20238";0;0;0;6.40160620310005;1
"20239";0;0;0;6.45116133664632;1
"20240";0;0;0;6.58530921409402;1
"20241";0;0;0.261799387799149;6.73859670871446;1
"20242";0;0;0.261799387799149;6.80724409738575;1
"20243";0;0;0.261799387799149;6.87115612653381;1
"20244";0;0;0.261799387799149;6.98847083716407;1
"20245";0;0;0.261799387799149;7.06902342657826;1
"20246";0;0;0.261799387799149;7.09475338365999;1
"20247";0;0;0.523598775598299;7.09475338365999;1
"20248";0;0;0.523598775598299;7.1433213502949;1
"20249";0;0;0.523598775598299;7.16626597413364;1
"20250";0;0;0.523598775598299;7.16626597413364;1
"20251";0;0;0.523598775598299;7.21270920549391;1
"20252";0;0;0.523598775598299;7.2115567333138;1
"20253";0;0;0.785398163397448;7.2762970329857;1
"20254";0;0;0.785398163397448;7.2762970329857;1
"20255";0;0;0.785398163397448;7.29747203012216;1
"20256";0;0;0.785398163397448;7.27737729667507;1
"20257";0;0;0.785398163397448;7.29747203012216;1
"20258";0;0;0.785398163397448;7.3381162310603;1
"20259";0;0;1.0471975511966;7.3381162310603;1
"20260";0;0;1.0471975511966;7.3381162310603;1
"20261";0;0;1.0471975511966;7.3381162310603;1
"20262";0;0;1.0471975511966;7.35703789059036;1
"20263";0;0;1.0471975511966;7.16626597413364;1
"20264";0;0;1.0471975511966;7.09475338365999;1
"20265";0;0;1.30899693899575;7.1433213502949;1
"20266";0;0;1.30899693899575;7.18963932531895;1
"20267";0;0;1.30899693899575;7.18963932531895;1
"20268";0;0;1.30899693899575;7.2762970329857;1
"20269";0;0;1.30899693899575;7.31800061026329;1
"20270";0;0;1.30899693899575;7.2762970329857;1
"20271";0;0;1.5707963267949;7.31800061026329;1
"20272";0;0;1.5707963267949;7.31696337336914;1
"20273";0;0;1.5707963267949;7.18963932531895;1
"20274";0;1;1.5707963267949;7.01660968389422;1
"20281";0;0;1.83259571459405;6.29963834760677;1
"20282";0;0;1.83259571459405;6.29963834760677;1
"20283";0;0;2.0943951023932;6.29963834760677;1
"20284";0;0;2.0943951023932;6.29676395643542;1
"20285";0;0;2.0943951023932;6.29963834760677;1
"20286";0;0;2.0943951023932;6.29963834760677;1
"20287";0;0;2.0943951023932;6.29963834760677;1
"20288";0;0;2.0943951023932;6.29963834760677;1
"20289";0;0;2.35619449019234;6.29963834760677;1
"20290";0;0;2.35619449019234;6.29963834760677;1
"20291";0;0;2.35619449019234;6.29963834760677;1
"20292";0;0;2.35619449019234;6.29963834760677;1
"20293";0;0;2.35619449019234;6.29963834760677;1
"20294";0;0;2.35619449019234;6.29676395643542;1
"20295";0;0;2.61799387799149;6.29676395643542;1
"20296";0;0;2.61799387799149;6.29676395643542;1
"20297";0;0;2.61799387799149;6.29963834760677;1
"20298";0;0;2.61799387799149;6.29963834760677;1
"20299";0;0;2.61799387799149;6.29963834760677;1
"20300";0;0;2.61799387799149;6.29963834760677;1
"20301";0;0;2.87979326579064;6.29963834760677;1
"20302";0;0;2.87979326579064;6.29963834760677;1
"20303";0;0;2.87979326579064;6.29676395643542;1
"20304";0;0;2.87979326579064;6.29963834760677;1
"20305";0;0;2.87979326579064;6.29676395643542;1
"20306";0;0;2.87979326579064;6.29676395643542;1
"20307";0;1;3.14159265358979;6.29676395643542;1
"20368";0;0;5.75958653158129;6.29963834760677;1
"20369";0;0;5.75958653158129;6.54166111312691;1
"20370";0;0;5.75958653158129;6.58530921409402;1
"20371";0;0;5.75958653158129;6.66488722232015;1
"20372";0;0;5.75958653158129;6.80724409738575;1
"20373";0;0;6.02138591938044;6.90274273715859;1
"20374";0;0;6.02138591938044;6.93153283889313;1
"20375";0;0;6.02138591938044;7.11882624906208;1
"20376";0;0;6.02138591938044;7.1433213502949;1
"20377";0;0;6.02138591938044;7.1433213502949;1
"20378";0;0;6.02138591938044;7.21270920549391;1
"20379";0;0;0;7.23390658037058;1
"20380";0;0;0;7.18963932531895;1
"20381";0;0;0;7.25598844113517;1
"20382";0;0;0;7.23390658037058;1
"20383";0;0;0;7.33730305760626;1
"20384";0;0;0;7.33730305760626;1
"20385";0;0;0.261799387799149;7.35703789059036;1
"20386";0;0;0.261799387799149;7.31800061026329;1
"20387";0;0;0.261799387799149;7.11882624906208;1
"20388";0;0;0.261799387799149;7.04370561859397;1
"20389";0;0;0.261799387799149;7.09475338365999;1
"20390";0;0;0.261799387799149;7.1433213502949;1
"20391";0;0;0.523598775598299;7.16626597413364;1
"20392";0;0;0.523598775598299;7.2115567333138;1
"20393";0;0;0.523598775598299;7.23390658037058;1
"20394";0;0;0.523598775598299;7.23390658037058;1
"20395";0;0;0.523598775598299;7.23503359502835;1
"20396";0;0;0.523598775598299;7.31800061026329;1
"20397";0;0;0.785398163397448;7.35703789059036;1
"20398";0;0;0.785398163397448;7.33730305760626;1
"20399";0;0;0.785398163397448;7.29747203012216;1
"20400";0;0;0.785398163397448;7.29747203012216;1
"20401";0;0;0.785398163397448;7.2762970329857;1
"20402";0;0;0.785398163397448;7.29747203012216;1
"20403";0;0;1.0471975511966;7.29747203012216;1
"20404";0;0;1.0471975511966;7.2762970329857;1
"20405";0;0;1.0471975511966;7.31800061026329;1
"20406";0;0;1.0471975511966;7.29747203012216;1
"20407";0;0;1.0471975511966;7.33730305760626;1
"20408";0;0;1.0471975511966;7.3381162310603;1
"20409";0;0;1.30899693899575;7.39460834335722;1
"20410";0;0;1.30899693899575;7.39556812843905;1
"20411";0;0;1.30899693899575;7.35703789059036;1
"20412";0;0;1.30899693899575;7.39460834335722;1
"20413";0;0;1.30899693899575;7.35703789059036;1
"20414";0;0;1.30899693899575;7.35604038427323;1
"20415";0;0;1.5707963267949;7.39460834335722;1
"20416";0;0;1.5707963267949;7.37560815952512;1
"20417";0;0;1.5707963267949;7.37560815952512;1
"20418";0;0;1.5707963267949;7.37560815952512;1
"20419";0;0;1.5707963267949;7.37560815952512;1
"20420";0;0;1.5707963267949;7.43081822041261;1
"20421";0;0;1.83259571459405;7.4132542412424;1
"20422";0;0;1.83259571459405;7.23390658037058;1
"20423";0;0;1.83259571459405;7.16626597413364;1
"20424";0;0;1.83259571459405;7.14208601968691;1
"20425";0;0;1.83259571459405;7.2115567333138;1
"20426";0;0;1.83259571459405;7.2115567333138;1
"20427";0;0;2.0943951023932;7.23390658037058;1
"20428";0;0;2.0943951023932;7.25598844113517;1
"20429";0;0;2.0943951023932;7.2762970329857;1
"20430";0;0;2.0943951023932;7.25598844113517;1
"20431";0;0;2.0943951023932;7.29747203012216;1
"20432";0;0;2.0943951023932;7.29747203012216;1
"20433";0;0;2.35619449019234;7.29747203012216;1
"20434";0;1;2.35619449019234;7.2762970329857;1
"20472";0;0;3.92699081698724;5.97492222423867;1
"20473";0;0;3.92699081698724;6.05061749831296;1
"20474";0;0;3.92699081698724;6.05061749831296;1
"20475";0;0;4.18879020478639;5.97492222423867;1
"20476";0;0;4.18879020478639;5.97492222423867;1
"20477";0;0;4.18879020478639;5.97492222423867;1
"20478";0;0;4.18879020478639;5.97492222423867;1
"20479";0;0;4.18879020478639;5.97492222423867;1
"20480";0;0;4.18879020478639;5.97492222423867;1
"20481";0;0;4.45058959258554;5.97492222423867;1
"20482";0;0;4.45058959258554;5.97492222423867;1
"20483";0;0;4.45058959258554;5.97094291138719;1
"20484";0;0;4.45058959258554;5.97492222423867;1
"20485";0;0;4.45058959258554;5.97492222423867;1
"20486";0;0;4.45058959258554;5.97492222423867;1
"20487";0;0;4.71238898038469;5.97492222423867;1
"20488";0;0;4.71238898038469;6.04692881836511;1
"20489";0;0;4.71238898038469;6.05061749831296;1
"20490";0;0;4.71238898038469;6.04692881836511;1
"20491";0;0;4.71238898038469;6.04692881836511;1
"20492";0;0;4.71238898038469;6.04692881836511;1
"20493";0;0;4.97418836818384;5.97492222423867;1
"20494";0;0;4.97418836818384;6.05061749831296;1
"20495";0;0;4.97418836818384;6.04692881836511;1
"20496";0;0;4.97418836818384;6.05061749831296;1
"20497";0;0;4.97418836818384;6.04692881836511;1
"20498";0;0;4.97418836818384;6.04692881836511;1
"20499";0;1;5.23598775598299;6.04692881836511;1
"20514";0;0;5.75958653158129;6.40160620310005;1
"20515";0;0;5.75958653158129;6.54166111312691;1
"20516";0;0;5.75958653158129;6.58530921409402;1
"20517";0;0;6.02138591938044;6.66488722232015;1
"20518";0;0;6.02138591938044;6.80724409738575;1
"20519";0;0;6.02138591938044;6.90274273715859;1
"20520";0;0;6.02138591938044;6.98847083716407;1
"20521";0;0;6.02138591938044;7.06902342657826;1
"20522";0;0;6.02138591938044;7.1433213502949;1
"20523";0;0;0;7.16626597413364;1
"20524";0;0;0;7.2115567333138;1
"20525";0;0;0;7.2762970329857;1
"20526";0;0;0;7.31800061026329;1
"20527";0;0;0;7.29641326877392;1
"20528";0;0;0;7.29641326877392;1
"20529";0;0;0.261799387799149;7.35703789059036;1
"20530";0;0;0.261799387799149;7.37560815952512;1
"20531";0;0;0.261799387799149;7.37639078527432;1
"20532";0;0;0.261799387799149;7.39460834335722;1
"20533";0;0;0.261799387799149;7.43081822041261;1
"20534";0;0;0.261799387799149;7.46665652597969;1
"20535";0;0;0.523598775598299;7.44880695805498;1
"20536";0;0;0.523598775598299;7.48313895494497;1
"20537";0;0;0.523598775598299;7.46665652597969;1
"20538";0;0;0.523598775598299;7.46665652597969;1
"20539";0;0;0.523598775598299;7.48313895494497;1
"20540";0;0;0.523598775598299;7.48313895494497;1
"20541";0;0;0.785398163397448;7.46576263122096;1
"20542";0;0;0.785398163397448;7.46665652597969;1
"20543";0;0;0.785398163397448;7.44880695805498;1
"20544";0;0;0.785398163397448;7.44880695805498;1
"20545";0;0;0.785398163397448;7.48313895494497;1
"20546";0;0;0.785398163397448;7.48313895494497;1
"20547";0;0;1.0471975511966;7.54845718609189;1
"20548";0;0;1.0471975511966;7.50039127794569;1
"20549";0;0;1.0471975511966;7.50039127794569;1
"20550";0;0;1.0471975511966;7.39460834335722;1
"20551";0;0;1.0471975511966;7.2115567333138;1
"20552";0;0;1.0471975511966;7.11882624906208;1
"20553";0;0;1.30899693899575;7.18963932531895;1
"20554";0;0;1.30899693899575;7.21270920549391;1
"20555";0;0;1.30899693899575;7.29747203012216;1
"20556";0;0;1.30899693899575;7.2762970329857;1
"20557";0;0;1.30899693899575;7.2762970329857;1
"20558";0;0;1.30899693899575;7.29747203012216;1
"20559";0;0;1.5707963267949;7.37560815952512;1
"20560";0;0;1.5707963267949;7.43081822041261;1
"20561";0;0;1.5707963267949;7.4132542412424;1
"20562";0;0;1.5707963267949;7.4132542412424;1
"20563";0;0;1.5707963267949;7.43081822041261;1
"20564";0;0;1.5707963267949;7.44880695805498;1
"20565";0;0;1.83259571459405;7.48313895494497;1
"20566";0;0;1.83259571459405;7.48313895494497;1
"20567";0;0;1.83259571459405;7.50039127794569;1
"20568";0;0;1.83259571459405;7.48313895494497;1
"20569";0;0;1.83259571459405;7.29747203012216;1
"20570";0;0;1.83259571459405;6.90117115110512;1
"20571";0;0;2.0943951023932;6.73859670871446;1
"20572";0;0;2.0943951023932;6.66488722232015;1
"20573";0;0;2.0943951023932;6.70126909518888;1
"20574";0;0;2.0943951023932;6.73859670871446;1
"20575";0;0;2.0943951023932;6.77243657578352;1
"20576";0;0;2.0943951023932;6.77243657578352;1
"20577";0;0;2.35619449019234;6.77243657578352;1
"20578";0;0;2.35619449019234;6.87115612653381;1
"20579";0;0;2.35619449019234;6.93153283889313;1
"20580";0;0;2.35619449019234;6.83887400841043;1
"20581";0;0;2.35619449019234;6.80724409738575;1
"20582";0;0;2.35619449019234;6.93153283889313;1
"20583";0;0;2.61799387799149;7.01660968389422;1
"20584";0;0;2.61799387799149;7.11882624906208;1
"20585";0;0;2.61799387799149;7.06902342657826;1
"20586";0;0;2.61799387799149;6.96129604591017;1
"20587";0;0;2.61799387799149;7.16626597413364;1
"20588";0;0;2.61799387799149;7.11882624906208;1
"20589";0;0;2.87979326579064;7.11882624906208;1
"20590";0;0;2.87979326579064;7.04234080331456;1
"20591";0;0;2.87979326579064;7.2115567333138;1
"20592";0;0;2.87979326579064;7.09475338365999;1
"20593";0;0;2.87979326579064;7.06902342657826;1
"20594";0;0;2.87979326579064;6.98847083716407;1
"20595";0;0;3.14159265358979;6.98847083716407;1
"20596";0;0;3.14159265358979;7.01660968389422;1
"20597";0;0;3.14159265358979;7.06902342657826;1
"20598";0;0;3.14159265358979;7.09345653482048;1
"20599";0;0;3.14159265358979;7.04234080331456;1
"20600";0;0;3.14159265358979;6.90117115110512;1
"20601";0;1;3.40339204138894;6.87115612653381;1
"20622";0;0;4.18879020478639;6.17962837952617;1
"20623";0;0;4.18879020478639;6.24112830823159;1
"20624";0;0;4.18879020478639;6.11685744307851;1
"20625";0;0;4.45058959258554;6.11685744307851;1
"20626";0;0;4.45058959258554;6.11685744307851;1
"20627";0;0;4.45058959258554;6.05061749831296;1
"20628";0;0;4.45058959258554;6.05061749831296;1
"20629";0;0;4.45058959258554;6.04692881836511;1
"20630";0;0;4.45058959258554;6.04692881836511;1
"20631";0;0;4.71238898038469;6.05061749831296;1
"20632";0;0;4.71238898038469;5.97492222423867;1
"20633";0;0;4.71238898038469;5.97492222423867;1
"20634";0;0;4.71238898038469;6.23808045460733;1
"20635";0;0;4.71238898038469;6.04692881836511;1
"20636";0;0;4.71238898038469;6.11685744307851;1
"20637";0;0;4.97418836818384;6.11685744307851;1
"20638";0;0;4.97418836818384;6.11685744307851;1
"20639";0;0;4.97418836818384;6.11685744307851;1
"20640";0;0;4.97418836818384;6.05061749831296;1
"20641";0;0;4.97418836818384;6.04692881836511;1
"20642";0;0;4.97418836818384;6.04692881836511;1
"20643";0;0;5.23598775598299;6.04692881836511;1
"20644";0;0;5.23598775598299;5.97492222423867;1
"20645";0;0;5.23598775598299;5.97492222423867;1
"20646";0;0;5.23598775598299;5.97492222423867;1
"20647";0;0;5.23598775598299;6.05061749831296;1
"20648";0;0;5.23598775598299;6.05061749831296;1
"20649";0;0;5.49778714378214;6.05061749831296;1
"20650";0;0;5.49778714378214;6.05061749831296;1
"20651";0;0;5.49778714378214;6.04692881836511;1
"20652";0;0;5.49778714378214;6.04692881836511;1
"20653";0;0;5.49778714378214;6.05061749831296;1
"20654";0;0;5.49778714378214;6.04692881836511;1
"20655";0;0;5.75958653158129;6.04692881836511;1
"20656";0;0;5.75958653158129;6.11685744307851;1
"20657";0;0;5.75958653158129;6.11685744307851;1
"20658";0;0;5.75958653158129;6.11685744307851;1
"20659";0;0;5.75958653158129;6.04692881836511;1
"20660";0;0;5.75958653158129;6.05061749831296;1
"20661";0;0;6.02138591938044;6.11685744307851;1
"20662";0;0;6.02138591938044;6.58530921409402;1
"20663";0;0;6.02138591938044;6.62671774924902;1
"20664";0;0;6.02138591938044;6.66488722232015;1
"20665";0;0;6.02138591938044;6.66289320371328;1
"20666";0;0;6.02138591938044;6.77243657578352;1
"20667";0;0;0;6.87115612653381;1
"20668";0;0;0;6.90117115110512;1
"20669";0;0;0;6.96129604591017;1
"20670";0;0;0;6.98847083716407;1
"20671";0;0;0;7.01660968389422;1
"20672";0;0;0;7.06902342657826;1
"20673";0;0;0.261799387799149;7.09475338365999;1
"20674";0;0;0.261799387799149;7.09475338365999;1
"20675";0;0;0.261799387799149;7.11882624906208;1
"20676";0;0;0.261799387799149;7.11882624906208;1
"20677";0;0;0.261799387799149;7.1433213502949;1
"20678";0;0;0.261799387799149;7.1433213502949;1
"20679";0;0;0.523598775598299;7.16626597413364;1
"20680";0;0;0.523598775598299;7.18963932531895;1
"20681";0;0;0.523598775598299;7.18963932531895;1
"20682";0;0;0.523598775598299;7.2115567333138;1
"20683";0;0;0.523598775598299;7.21270920549391;1
"20684";0;0;0.523598775598299;7.23390658037058;1
"20685";0;0;0.785398163397448;7.2115567333138;1
"20686";0;0;0.785398163397448;7.2115567333138;1
"20687";0;0;0.785398163397448;7.23390658037058;1
"20688";0;0;0.785398163397448;7.23277829411752;1
"20689";0;0;0.785398163397448;7.23390658037058;1
"20690";0;0;0.785398163397448;7.11882624906208;1
"20691";0;0;1.0471975511966;6.98847083716407;1
"20692";0;0;1.0471975511966;7.06902342657826;1
"20693";0;0;1.0471975511966;7.09475338365999;1
"20694";0;0;1.0471975511966;7.11882624906208;1
"20695";0;0;1.0471975511966;7.09475338365999;1
"20696";0;0;1.0471975511966;7.1433213502949;1
"20697";0;0;1.30899693899575;7.16626597413364;1
"20698";0;0;1.30899693899575;7.16626597413364;1
"20699";0;0;1.30899693899575;7.1433213502949;1
"20700";0;0;1.30899693899575;7.1433213502949;1
"20701";0;0;1.30899693899575;7.16626597413364;1
"20702";0;0;1.30899693899575;7.18963932531895;1
"20703";0;0;1.5707963267949;7.23390658037058;1
"20704";0;0;1.5707963267949;7.23390658037058;1
"20705";0;0;1.5707963267949;7.23390658037058;1
"20706";0;0;1.5707963267949;7.23390658037058;1
"20707";0;0;1.5707963267949;7.25598844113517;1
"20708";0;0;1.5707963267949;7.23390658037058;1
"20709";0;1;1.83259571459405;6.95981390542838;1
"20725";0;0;2.35619449019234;6.62464606837549;1
"20726";0;0;2.35619449019234;6.54166111312691;1
"20727";0;0;2.61799387799149;6.54166111312691;1
"20728";0;0;2.61799387799149;6.54166111312691;1
"20729";0;0;2.61799387799149;6.58530921409402;1
"20730";0;0;2.61799387799149;6.54166111312691;1
"20731";0;0;2.61799387799149;6.54166111312691;1
"20732";0;0;2.61799387799149;6.496492144759;1
"20733";0;0;2.87979326579064;6.45116133664632;1
"20734";0;0;2.87979326579064;6.54166111312691;1
"20735";0;0;2.87979326579064;6.496492144759;1
"20736";0;0;2.87979326579064;6.45116133664632;1
"20737";0;0;2.87979326579064;6.35164895068299;1
"20738";0;0;2.87979326579064;6.29963834760677;1
"20739";0;0;3.14159265358979;6.29963834760677;1
"20740";0;0;3.14159265358979;6.24112830823159;1
"20741";0;0;3.14159265358979;6.29963834760677;1
"20742";0;0;3.14159265358979;6.45116133664632;1
"20743";0;0;3.14159265358979;6.45116133664632;1
"20744";0;0;3.14159265358979;6.45116133664632;1
"20745";0;0;3.40339204138894;6.40160620310005;1
"20746";0;0;3.40339204138894;6.40160620310005;1
"20747";0;0;3.40339204138894;6.35164895068299;1
"20748";0;0;3.40339204138894;6.29676395643542;1
"20749";0;0;3.40339204138894;6.35164895068299;1
"20750";0;0;3.40339204138894;6.29676395643542;1
"20751";0;0;3.66519142918809;6.29676395643542;1
"20752";0;0;3.66519142918809;6.24112830823159;1
"20753";0;0;3.66519142918809;6.24112830823159;1
"20754";0;0;3.66519142918809;6.17962837952617;1
"20755";0;0;3.66519142918809;6.17962837952617;1
"20756";0;0;3.66519142918809;6.11685744307851;1
"20757";0;0;3.92699081698724;6.11685744307851;1
"20758";0;0;3.92699081698724;6.11685744307851;1
"20759";0;0;3.92699081698724;6.11685744307851;1
"20760";0;0;3.92699081698724;6.11685744307851;1
"20761";0;0;3.92699081698724;6.04692881836511;1
"20762";0;0;3.92699081698724;6.11685744307851;1
"20763";0;0;4.18879020478639;6.11685744307851;1
"20764";0;0;4.18879020478639;6.11685744307851;1
"20765";0;0;4.18879020478639;6.17962837952617;1
"20766";0;0;4.18879020478639;6.17962837952617;1
"20767";0;0;4.18879020478639;6.17962837952617;1
"20768";0;0;4.18879020478639;6.17962837952617;1
"20769";0;0;4.45058959258554;6.17962837952617;1
"20770";0;0;4.45058959258554;6.17962837952617;1
"20771";0;0;4.45058959258554;6.04692881836511;1
"20772";0;0;4.45058959258554;6.11685744307851;1
"20773";0;0;4.45058959258554;6.11685744307851;1
"20774";0;0;4.45058959258554;6.11340559291303;1
"20775";0;0;4.71238898038469;6.11685744307851;1
"20776";0;0;4.71238898038469;6.11685744307851;1
"20777";0;0;4.71238898038469;6.11340559291303;1
"20778";0;0;4.71238898038469;6.11685744307851;1
"20779";0;0;4.71238898038469;6.11685744307851;1
"20780";0;0;4.71238898038469;6.11685744307851;1
"20781";0;0;4.97418836818384;6.11685744307851;1
"20782";0;0;4.97418836818384;6.17962837952617;1
"20783";0;0;4.97418836818384;6.11685744307851;1
"20784";0;0;4.97418836818384;6.11685744307851;1
"20785";0;0;4.97418836818384;6.17962837952617;1
"20786";0;0;4.97418836818384;6.11685744307851;1
"20787";0;0;5.23598775598299;6.17962837952617;1
"20788";0;0;5.23598775598299;6.11685744307851;1
"20789";0;0;5.23598775598299;6.11685744307851;1
"20790";0;0;5.23598775598299;6.11685744307851;1
"20791";0;0;5.23598775598299;6.11685744307851;1
"20792";0;0;5.23598775598299;6.11685744307851;1
"20793";0;0;5.49778714378214;6.11685744307851;1
"20794";0;0;5.49778714378214;6.11685744307851;1
"20795";0;0;5.49778714378214;6.11685744307851;1
"20796";0;0;5.49778714378214;6.11685744307851;1
"20797";0;0;5.49778714378214;6.11685744307851;1
"20798";0;0;5.49778714378214;6.11685744307851;1
"20799";0;0;5.75958653158129;6.11685744307851;1
"20800";0;0;5.75958653158129;6.04692881836511;1
"20801";0;0;5.75958653158129;6.04692881836511;1
"20802";0;0;5.75958653158129;6.05061749831296;1
"20803";0;0;5.75958653158129;6.29676395643542;1
"20804";0;0;5.75958653158129;6.24112830823159;1
"20805";0;0;6.02138591938044;6.24112830823159;1
"20806";0;0;6.02138591938044;6.24112830823159;1
"20807";0;0;6.02138591938044;6.17962837952617;1
"20808";0;0;6.02138591938044;6.17962837952617;1
"20809";0;0;6.02138591938044;6.17962837952617;1
"20810";0;0;6.02138591938044;6.17962837952617;1
"20811";0;0;0;6.45116133664632;1
"20812";0;0;0;6.54166111312691;1
"20813";0;0;0;6.66488722232015;1
"20814";0;0;0;6.84054652928869;1
"20815";0;0;0;6.93153283889313;1
"20816";0;0;0;6.96129604591017;1
"20817";0;0;0.261799387799149;7.04370561859397;1
"20818";0;0;0.261799387799149;7.09475338365999;1
"20819";0;0;0.261799387799149;7.09345653482048;1
"20820";0;0;0.261799387799149;6.93153283889313;1
"20821";0;0;0.261799387799149;6.87115612653381;1
"20822";0;0;0.261799387799149;6.95981390542838;1
"20823";0;0;0.523598775598299;7.01660968389422;1
"20824";0;0;0.523598775598299;7.09475338365999;1
"20825";0;0;0.523598775598299;7.11882624906208;1
"20826";0;0;0.523598775598299;7.1433213502949;1
"20827";0;0;0.523598775598299;7.18963932531895;1
"20828";0;0;0.523598775598299;7.25598844113517;1
"20829";0;0;0.785398163397448;7.35703789059036;1
"20830";0;0;0.785398163397448;7.25598844113517;1
"20831";0;0;0.785398163397448;7.25488481007734;1
"20832";0;0;0.785398163397448;7.25598844113517;1
"20833";0;0;0.785398163397448;7.2762970329857;1
"20834";0;0;0.785398163397448;7.2762970329857;1
"20835";0;0;1.0471975511966;7.25598844113517;1
"20836";0;0;1.0471975511966;7.29641326877392;1
"20837";0;0;1.0471975511966;7.29747203012216;1
"20838";0;0;1.0471975511966;7.29747203012216;1
"20839";0;0;1.0471975511966;7.35703789059036;1
"20840";0;0;1.0471975511966;7.35703789059036;1
"20841";0;0;1.30899693899575;7.39460834335722;1
