"room";"start";"end";"weekday";"hour";"presence";"time";"censor"
"452";"4202";2015-07-28 05:01:21;2015-07-28 20:46:21;"Tuesday";5.01666666666667;0;15.75;1
"453";"4202";2015-07-29 05:01:21;2015-07-29 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"454";"4202";2015-07-30 05:01:21;2015-07-30 20:46:21;"Thursday";5.01666666666667;0;15.75;1
"455";"4202";2015-07-31 05:01:21;2015-07-31 07:46:21;"Friday";5.01666666666667;0;2.75;0
"457";"4202";2015-07-31 08:16:21;2015-07-31 20:46:21;"Friday";8.26666666666667;0;12.5;1
"460";"4202";2015-08-03 05:01:21;2015-08-03 20:46:21;"Monday";5.01666666666667;0;15.75;1
"461";"4202";2015-08-04 05:01:21;2015-08-04 20:46:21;"Tuesday";5.01666666666667;0;15.75;1
"462";"4202";2015-08-05 05:01:21;2015-08-05 13:31:21;"Wednesday";5.01666666666667;0;8.5;0
"464";"4202";2015-08-05 14:01:21;2015-08-05 20:46:21;"Wednesday";14.0166666666667;0;6.75;1
"465";"4202";2015-08-06 05:01:21;2015-08-06 08:16:21;"Thursday";5.01666666666667;0;3.25;0
"467";"4202";2015-08-06 08:46:21;2015-08-06 20:46:21;"Thursday";8.76666666666667;0;12;1
"468";"4202";2015-08-07 05:01:21;2015-08-07 20:46:21;"Friday";5.01666666666667;0;15.75;1
"471";"4202";2015-08-10 05:01:21;2015-08-10 20:46:21;"Monday";5.01666666666667;0;15.75;1
"472";"4202";2015-08-11 05:01:21;2015-08-11 08:46:21;"Tuesday";5.01666666666667;0;3.75;0
"474";"4202";2015-08-11 09:16:21;2015-08-11 09:46:21;"Tuesday";9.26666666666667;0;0.5;0
"476";"4202";2015-08-11 12:16:21;2015-08-11 15:31:21;"Tuesday";12.2666666666667;0;3.25;0
"478";"4202";2015-08-11 16:01:21;2015-08-11 20:46:21;"Tuesday";16.0166666666667;0;4.75;1
"479";"4202";2015-08-12 05:01:21;2015-08-12 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"480";"4202";2015-08-13 05:01:21;2015-08-13 07:46:21;"Thursday";5.01666666666667;0;2.75;0
"482";"4202";2015-08-13 08:16:21;2015-08-13 20:46:21;"Thursday";8.26666666666667;0;12.5;1
"483";"4202";2015-08-14 05:01:21;2015-08-14 20:46:21;"Friday";5.01666666666667;0;15.75;1
"486";"4202";2015-08-17 05:01:21;2015-08-17 20:46:21;"Monday";5.01666666666667;0;15.75;1
"487";"4202";2015-08-18 05:01:21;2015-08-18 12:16:21;"Tuesday";5.01666666666667;0;7.25;0
"489";"4202";2015-08-18 13:01:21;2015-08-18 20:46:21;"Tuesday";13.0166666666667;0;7.75;1
"490";"4202";2015-08-19 05:01:21;2015-08-19 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"491";"4202";2015-08-20 05:01:21;2015-08-20 20:46:21;"Thursday";5.01666666666667;0;15.75;1
"492";"4202";2015-08-21 05:01:21;2015-08-21 20:46:21;"Friday";5.01666666666667;0;15.75;1
"495";"4202";2015-08-24 05:01:21;2015-08-24 20:46:21;"Monday";5.01666666666667;0;15.75;1
"496";"4202";2015-08-25 05:01:21;2015-08-25 20:46:21;"Tuesday";5.01666666666667;0;15.75;1
"497";"4202";2015-08-26 05:01:21;2015-08-26 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"498";"4202";2015-08-27 05:01:21;2015-08-27 07:46:21;"Thursday";5.01666666666667;0;2.75;0
"500";"4202";2015-08-27 08:16:21;2015-08-27 20:46:21;"Thursday";8.26666666666667;0;12.5;1
"501";"4202";2015-08-28 05:01:21;2015-08-28 20:46:21;"Friday";5.01666666666667;0;15.75;1
"504";"4202";2015-08-31 05:01:21;2015-08-31 08:16:21;"Monday";5.01666666666667;0;3.25;0
"506";"4202";2015-08-31 09:46:21;2015-08-31 12:16:21;"Monday";9.76666666666667;0;2.5;0
"508";"4202";2015-08-31 13:31:21;2015-08-31 20:46:21;"Monday";13.5166666666667;0;7.25;1
"509";"4202";2015-09-01 05:01:21;2015-09-01 20:46:21;"Tuesday";5.01666666666667;0;15.75;1
"510";"4202";2015-09-02 05:01:21;2015-09-02 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"511";"4202";2015-09-03 05:01:21;2015-09-03 07:46:21;"Thursday";5.01666666666667;0;2.75;0
"513";"4202";2015-09-03 08:16:21;2015-09-03 09:01:21;"Thursday";8.26666666666667;0;0.75;0
"515";"4202";2015-09-03 09:46:21;2015-09-03 10:01:21;"Thursday";9.76666666666667;0;0.25;0
"517";"4202";2015-09-03 11:01:21;2015-09-03 11:46:21;"Thursday";11.0166666666667;0;0.75;0
"519";"4202";2015-09-03 13:01:21;2015-09-03 15:46:21;"Thursday";13.0166666666667;0;2.75;0
"521";"4202";2015-09-03 17:31:21;2015-09-03 20:46:21;"Thursday";17.5166666666667;0;3.25;1
"522";"4202";2015-09-04 05:01:21;2015-09-04 08:46:21;"Friday";5.01666666666667;0;3.75;0
"524";"4202";2015-09-04 09:46:21;2015-09-04 12:31:21;"Friday";9.76666666666667;0;2.75;0
"526";"4202";2015-09-04 14:01:21;2015-09-04 20:46:21;"Friday";14.0166666666667;0;6.75;1
"529";"4202";2015-09-07 05:01:21;2015-09-07 20:46:21;"Monday";5.01666666666667;0;15.75;1
"530";"4202";2015-09-08 05:01:21;2015-09-08 12:01:21;"Tuesday";5.01666666666667;0;7;0
"532";"4202";2015-09-08 13:01:21;2015-09-08 14:46:21;"Tuesday";13.0166666666667;0;1.75;0
"534";"4202";2015-09-08 16:01:21;2015-09-08 20:46:21;"Tuesday";16.0166666666667;0;4.75;1
"535";"4202";2015-09-09 05:01:21;2015-09-09 09:01:21;"Wednesday";5.01666666666667;0;4;0
"537";"4202";2015-09-09 10:01:21;2015-09-09 11:16:21;"Wednesday";10.0166666666667;0;1.25;0
"539";"4202";2015-09-09 13:46:21;2015-09-09 15:16:21;"Wednesday";13.7666666666667;0;1.5;0
"541";"4202";2015-09-09 16:16:21;2015-09-09 20:46:21;"Wednesday";16.2666666666667;0;4.5;1
"542";"4202";2015-09-10 05:01:21;2015-09-10 08:01:21;"Thursday";5.01666666666667;0;3;0
"544";"4202";2015-09-10 08:31:21;2015-09-10 09:01:21;"Thursday";8.51666666666667;0;0.5;0
"546";"4202";2015-09-10 09:31:21;2015-09-10 11:31:21;"Thursday";9.51666666666667;0;2;0
"548";"4202";2015-09-10 12:01:21;2015-09-10 12:31:21;"Thursday";12.0166666666667;0;0.5;0
"550";"4202";2015-09-10 13:01:21;2015-09-10 15:01:21;"Thursday";13.0166666666667;0;2;0
"552";"4202";2015-09-10 15:46:21;2015-09-10 16:01:21;"Thursday";15.7666666666667;0;0.25;0
"554";"4202";2015-09-10 18:31:21;2015-09-10 20:46:21;"Thursday";18.5166666666667;0;2.25;1
"555";"4202";2015-09-11 05:01:21;2015-09-11 07:31:21;"Friday";5.01666666666667;0;2.5;0
"557";"4202";2015-09-11 08:01:21;2015-09-11 10:46:21;"Friday";8.01666666666667;0;2.75;0
"559";"4202";2015-09-11 14:31:21;2015-09-11 17:01:21;"Friday";14.5166666666667;0;2.5;0
"561";"4202";2015-09-11 17:46:21;2015-09-11 20:46:21;"Friday";17.7666666666667;0;3;1
"564";"4202";2015-09-14 05:01:21;2015-09-14 13:46:21;"Monday";5.01666666666667;0;8.75;0
"566";"4202";2015-09-14 14:31:21;2015-09-14 15:16:21;"Monday";14.5166666666667;0;0.75;0
"568";"4202";2015-09-14 16:16:21;2015-09-14 20:46:21;"Monday";16.2666666666667;0;4.5;1
"569";"4202";2015-09-15 05:01:21;2015-09-15 09:01:21;"Tuesday";5.01666666666667;0;4;0
"571";"4202";2015-09-15 10:16:21;2015-09-15 10:46:21;"Tuesday";10.2666666666667;0;0.5;0
"573";"4202";2015-09-15 12:46:21;2015-09-15 16:31:21;"Tuesday";12.7666666666667;0;3.75;0
"575";"4202";2015-09-15 18:01:21;2015-09-15 20:46:21;"Tuesday";18.0166666666667;0;2.75;1
"576";"4202";2015-09-16 05:01:21;2015-09-16 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"577";"4202";2015-09-17 05:01:21;2015-09-17 07:31:21;"Thursday";5.01666666666667;0;2.5;0
"579";"4202";2015-09-17 08:31:21;2015-09-17 11:16:21;"Thursday";8.51666666666667;0;2.75;0
"581";"4202";2015-09-17 12:46:21;2015-09-17 14:46:21;"Thursday";12.7666666666667;0;2;0
"583";"4202";2015-09-17 18:01:21;2015-09-17 20:46:21;"Thursday";18.0166666666667;0;2.75;1
"584";"4202";2015-09-18 05:01:21;2015-09-18 11:46:21;"Friday";5.01666666666667;0;6.75;0
"586";"4202";2015-09-18 14:31:21;2015-09-18 17:16:21;"Friday";14.5166666666667;0;2.75;0
"588";"4202";2015-09-18 17:46:21;2015-09-18 20:46:21;"Friday";17.7666666666667;0;3;1
"591";"4202";2015-09-21 05:01:21;2015-09-21 10:46:21;"Monday";5.01666666666667;0;5.75;0
"593";"4202";2015-09-21 12:01:21;2015-09-21 12:16:21;"Monday";12.0166666666667;0;0.25;0
"595";"4202";2015-09-21 13:31:21;2015-09-21 13:46:21;"Monday";13.5166666666667;0;0.25;0
"597";"4202";2015-09-21 15:46:21;2015-09-21 20:46:21;"Monday";15.7666666666667;0;5;1
"598";"4202";2015-09-22 05:01:21;2015-09-22 09:01:21;"Tuesday";5.01666666666667;0;4;0
"600";"4202";2015-09-22 09:31:21;2015-09-22 10:31:21;"Tuesday";9.51666666666667;0;1;0
"602";"4202";2015-09-22 13:31:21;2015-09-22 14:16:21;"Tuesday";13.5166666666667;0;0.75;0
"604";"4202";2015-09-22 17:01:21;2015-09-22 20:46:21;"Tuesday";17.0166666666667;0;3.75;1
"605";"4202";2015-09-23 05:01:21;2015-09-23 20:46:21;"Wednesday";5.01666666666667;0;15.75;1
"606";"4202";2015-09-24 05:01:21;2015-09-24 07:16:21;"Thursday";5.01666666666667;0;2.25;0
"608";"4202";2015-09-24 07:46:21;2015-09-24 11:16:21;"Thursday";7.76666666666667;0;3.5;0
"610";"4202";2015-09-24 13:01:21;2015-09-24 14:31:21;"Thursday";13.0166666666667;0;1.5;0
"612";"4202";2015-09-24 16:16:21;2015-09-24 20:46:21;"Thursday";16.2666666666667;0;4.5;1
"613";"4202";2015-09-25 05:01:21;2015-09-25 12:46:21;"Friday";5.01666666666667;0;7.75;0
"615";"4202";2015-09-25 14:46:21;2015-09-25 17:16:21;"Friday";14.7666666666667;0;2.5;0
"617";"4202";2015-09-25 17:46:21;2015-09-25 20:46:21;"Friday";17.7666666666667;0;3;1
"620";"4202";2015-09-28 05:01:21;2015-09-28 09:46:21;"Monday";5.01666666666667;0;4.75;0
"622";"4202";2015-09-28 11:01:21;2015-09-28 12:01:21;"Monday";11.0166666666667;0;1;0
"625";"4205";2014-06-20 15:33:00;2014-06-20 20:48:00;"Friday";15.55;0;5.25;1
"628";"4205";2014-06-23 05:03:00;2014-06-23 20:48:00;"Monday";5.05;0;15.75;1
"629";"4205";2014-06-24 05:03:00;2014-06-24 20:48:00;"Tuesday";5.05;0;15.75;1
"630";"4205";2014-06-25 05:03:00;2014-06-25 09:18:00;"Wednesday";5.05;0;4.25;0
"632";"4205";2014-06-25 10:03:00;2014-06-25 12:03:00;"Wednesday";10.05;0;2;0
"634";"4205";2014-06-25 14:03:00;2014-06-25 15:03:00;"Wednesday";14.05;0;1;0
"636";"4205";2014-06-25 17:33:00;2014-06-25 20:48:00;"Wednesday";17.55;0;3.25;1
"637";"4205";2014-06-26 05:03:00;2014-06-26 09:33:00;"Thursday";5.05;0;4.5;0
"639";"4205";2014-06-26 10:03:00;2014-06-26 11:33:00;"Thursday";10.05;0;1.5;0
"641";"4205";2014-06-26 13:03:00;2014-06-26 13:18:00;"Thursday";13.05;0;0.25;0
"643";"4205";2014-06-26 15:33:00;2014-06-26 20:48:00;"Thursday";15.55;0;5.25;1
"644";"4205";2014-06-27 05:03:00;2014-06-27 09:48:00;"Friday";5.05;0;4.75;0
"646";"4205";2014-06-27 11:03:00;2014-06-27 20:48:00;"Friday";11.05;0;9.75;1
"649";"4205";2014-06-30 05:03:00;2014-06-30 20:48:00;"Monday";5.05;0;15.75;1
"650";"4205";2014-07-01 05:03:00;2014-07-01 20:48:00;"Tuesday";5.05;0;15.75;1
"651";"4205";2014-07-02 05:03:00;2014-07-02 20:48:00;"Wednesday";5.05;0;15.75;1
"652";"4205";2014-07-03 05:03:00;2014-07-03 09:33:00;"Thursday";5.05;0;4.5;0
"654";"4205";2014-07-03 10:03:00;2014-07-03 20:48:00;"Thursday";10.05;0;10.75;1
"655";"4205";2014-07-04 05:03:00;2014-07-04 20:48:00;"Friday";5.05;0;15.75;1
"660";"4205";2014-07-07 05:03:00;2014-07-07 07:48:00;"Monday";5.05;0;2.75;0
"662";"4205";2014-07-07 10:18:00;2014-07-07 11:18:00;"Monday";10.3;0;1;0
"664";"4205";2014-07-07 14:18:00;2014-07-07 14:33:00;"Monday";14.3;0;0.25;0
"666";"4205";2014-07-07 16:33:00;2014-07-07 20:48:00;"Monday";16.55;0;4.25;1
"667";"4205";2014-07-08 05:03:00;2014-07-08 08:33:00;"Tuesday";5.05;0;3.5;0
"669";"4205";2014-07-08 10:18:00;2014-07-08 11:18:00;"Tuesday";10.3;0;1;0
"671";"4205";2014-07-08 15:03:00;2014-07-08 20:48:00;"Tuesday";15.05;0;5.75;1
"672";"4205";2014-07-09 05:03:00;2014-07-09 09:18:00;"Wednesday";5.05;0;4.25;0
"674";"4205";2014-07-09 10:18:00;2014-07-09 12:18:00;"Wednesday";10.3;0;2;0
"676";"4205";2014-07-09 14:33:00;2014-07-09 20:48:00;"Wednesday";14.55;0;6.25;1
"677";"4205";2014-07-10 05:03:00;2014-07-10 09:33:00;"Thursday";5.05;0;4.5;0
"679";"4205";2014-07-10 10:03:00;2014-07-10 12:18:00;"Thursday";10.05;0;2.25;0
"681";"4205";2014-07-10 14:03:00;2014-07-10 15:03:00;"Thursday";14.05;0;1;0
"683";"4205";2014-07-10 16:03:00;2014-07-10 20:48:00;"Thursday";16.05;0;4.75;1
"684";"4205";2014-07-11 05:03:00;2014-07-11 11:03:00;"Friday";5.05;0;6;0
"686";"4205";2014-07-11 11:33:00;2014-07-11 20:48:00;"Friday";11.55;0;9.25;1
"689";"4205";2014-07-14 05:03:00;2014-07-14 20:48:00;"Monday";5.05;0;15.75;1
"690";"4205";2014-07-15 05:03:00;2014-07-15 20:48:00;"Tuesday";5.05;0;15.75;1
"691";"4205";2014-07-16 05:03:00;2014-07-16 20:48:00;"Wednesday";5.05;0;15.75;1
"692";"4205";2014-07-17 05:03:00;2014-07-17 08:18:00;"Thursday";5.05;0;3.25;0
"694";"4205";2014-07-17 11:18:00;2014-07-17 20:48:00;"Thursday";11.3;0;9.5;1
"695";"4205";2014-07-18 05:03:00;2014-07-18 13:33:00;"Friday";5.05;0;8.5;0
"697";"4205";2014-07-18 14:03:00;2014-07-18 20:48:00;"Friday";14.05;0;6.75;1
"700";"4205";2014-07-21 05:03:00;2014-07-21 09:03:00;"Monday";5.05;0;4;0
"702";"4205";2014-07-21 11:03:00;2014-07-21 20:48:00;"Monday";11.05;0;9.75;1
"703";"4205";2014-07-22 05:03:00;2014-07-22 08:48:00;"Tuesday";5.05;0;3.75;0
"705";"4205";2014-07-22 10:18:00;2014-07-22 12:33:00;"Tuesday";10.3;0;2.25;0
"707";"4205";2014-07-22 14:18:00;2014-07-22 14:48:00;"Tuesday";14.3;0;0.5;0
"709";"4205";2014-07-22 16:03:00;2014-07-22 20:48:00;"Tuesday";16.05;0;4.75;1
"710";"4205";2014-07-23 05:03:00;2014-07-23 20:48:00;"Wednesday";5.05;0;15.75;1
"711";"4205";2014-07-24 05:03:00;2014-07-24 08:48:00;"Thursday";5.05;0;3.75;0
"713";"4205";2014-07-24 09:18:00;2014-07-24 20:48:00;"Thursday";9.3;0;11.5;1
"714";"4205";2014-07-25 05:03:00;2014-07-25 20:48:00;"Friday";5.05;0;15.75;1
"717";"4205";2014-07-28 05:03:00;2014-07-28 08:33:00;"Monday";5.05;0;3.5;0
"719";"4205";2014-07-28 10:03:00;2014-07-28 12:33:00;"Monday";10.05;0;2.5;0
"721";"4205";2014-07-28 13:33:00;2014-07-28 14:48:00;"Monday";13.55;0;1.25;0
"723";"4205";2014-07-28 16:33:00;2014-07-28 20:48:00;"Monday";16.55;0;4.25;1
"724";"4205";2014-07-29 05:03:00;2014-07-29 08:18:00;"Tuesday";5.05;0;3.25;0
"726";"4205";2014-07-29 10:18:00;2014-07-29 11:48:00;"Tuesday";10.3;0;1.5;0
"728";"4205";2014-07-29 12:33:00;2014-07-29 13:48:00;"Tuesday";12.55;0;1.25;0
"730";"4205";2014-07-29 15:03:00;2014-07-29 20:48:00;"Tuesday";15.05;0;5.75;1
"731";"4205";2014-07-30 05:03:00;2014-07-30 09:18:00;"Wednesday";5.05;0;4.25;0
"733";"4205";2014-07-30 10:18:00;2014-07-30 11:48:00;"Wednesday";10.3;0;1.5;0
"735";"4205";2014-07-30 14:18:00;2014-07-30 14:48:00;"Wednesday";14.3;0;0.5;0
"737";"4205";2014-07-30 16:18:00;2014-07-30 20:48:00;"Wednesday";16.3;0;4.5;1
"738";"4205";2014-07-31 05:03:00;2014-07-31 09:03:00;"Thursday";5.05;0;4;0
"740";"4205";2014-07-31 10:18:00;2014-07-31 12:03:00;"Thursday";10.3;0;1.75;0
"742";"4205";2014-07-31 12:33:00;2014-07-31 20:48:00;"Thursday";12.55;0;8.25;1
"743";"4205";2014-08-01 05:03:00;2014-08-01 11:18:00;"Friday";5.05;0;6.25;0
"745";"4205";2014-08-01 11:48:00;2014-08-01 20:48:00;"Friday";11.8;0;9;1
"750";"4205";2014-08-04 05:03:00;2014-08-04 20:48:00;"Monday";5.05;0;15.75;1
"751";"4205";2014-08-05 05:03:00;2014-08-05 20:48:00;"Tuesday";5.05;0;15.75;1
"752";"4205";2014-08-06 05:03:00;2014-08-06 20:48:00;"Wednesday";5.05;0;15.75;1
"753";"4205";2014-08-07 05:03:00;2014-08-07 08:33:00;"Thursday";5.05;0;3.5;0
"755";"4205";2014-08-07 10:18:00;2014-08-07 12:33:00;"Thursday";10.3;0;2.25;0
"757";"4205";2014-08-07 14:18:00;2014-08-07 14:33:00;"Thursday";14.3;0;0.25;0
"759";"4205";2014-08-07 16:33:00;2014-08-07 20:48:00;"Thursday";16.55;0;4.25;1
"760";"4205";2014-08-08 05:03:00;2014-08-08 15:48:00;"Friday";5.05;0;10.75;0
"762";"4205";2014-08-08 16:18:00;2014-08-08 20:48:00;"Friday";16.3;0;4.5;1
"767";"4205";2014-08-11 05:03:00;2014-08-11 13:18:00;"Monday";5.05;0;8.25;0
"769";"4205";2014-08-11 14:18:00;2014-08-11 15:33:00;"Monday";14.3;0;1.25;0
"771";"4205";2014-08-11 16:18:00;2014-08-11 20:48:00;"Monday";16.3;0;4.5;1
"772";"4205";2014-08-12 05:03:00;2014-08-12 09:03:00;"Tuesday";5.05;0;4;0
"774";"4205";2014-08-12 10:18:00;2014-08-12 11:48:00;"Tuesday";10.3;0;1.5;0
"776";"4205";2014-08-12 13:03:00;2014-08-12 20:48:00;"Tuesday";13.05;0;7.75;1
"777";"4205";2014-08-13 05:03:00;2014-08-13 09:18:00;"Wednesday";5.05;0;4.25;0
"779";"4205";2014-08-13 10:18:00;2014-08-13 12:18:00;"Wednesday";10.3;0;2;0
"781";"4205";2014-08-13 14:18:00;2014-08-13 16:03:00;"Wednesday";14.3;0;1.75;0
"783";"4205";2014-08-13 18:03:00;2014-08-13 18:33:00;"Wednesday";18.05;0;0.5;0
"785";"4205";2014-08-13 19:48:00;2014-08-13 20:48:00;"Wednesday";19.8;0;1;1
"786";"4205";2014-08-14 05:03:00;2014-08-14 08:33:00;"Thursday";5.05;0;3.5;0
"788";"4205";2014-08-14 09:03:00;2014-08-14 09:18:00;"Thursday";9.05;0;0.25;0
"790";"4205";2014-08-14 10:18:00;2014-08-14 13:03:00;"Thursday";10.3;0;2.75;0
"792";"4205";2014-08-14 15:48:00;2014-08-14 20:48:00;"Thursday";15.8;0;5;1
"793";"4205";2014-08-15 05:03:00;2014-08-15 09:03:00;"Friday";5.05;0;4;0
"795";"4205";2014-08-15 10:18:00;2014-08-15 12:18:00;"Friday";10.3;0;2;0
"797";"4205";2014-08-15 13:03:00;2014-08-15 14:03:00;"Friday";13.05;0;1;0
"799";"4205";2014-08-15 15:33:00;2014-08-15 20:48:00;"Friday";15.55;0;5.25;1
"802";"4205";2014-08-18 05:03:00;2014-08-18 20:48:00;"Monday";5.05;0;15.75;1
"803";"4205";2014-08-19 05:03:00;2014-08-19 10:03:00;"Tuesday";5.05;0;5;0
"805";"4205";2014-08-19 10:33:00;2014-08-19 20:48:00;"Tuesday";10.55;0;10.25;1
"806";"4205";2014-08-20 05:03:00;2014-08-20 08:33:00;"Wednesday";5.05;0;3.5;0
"808";"4205";2014-08-20 10:03:00;2014-08-20 11:48:00;"Wednesday";10.05;0;1.75;0
"810";"4205";2014-08-20 12:48:00;2014-08-20 20:48:00;"Wednesday";12.8;0;8;1
"811";"4205";2014-08-21 05:03:00;2014-08-21 07:48:00;"Thursday";5.05;0;2.75;0
"813";"4205";2014-08-21 08:33:00;2014-08-21 20:48:00;"Thursday";8.55;0;12.25;1
"814";"4205";2014-08-22 05:03:00;2014-08-22 07:33:00;"Friday";5.05;0;2.5;0
"816";"4205";2014-08-22 09:48:00;2014-08-22 12:33:00;"Friday";9.8;0;2.75;0
"818";"4205";2014-08-22 14:03:00;2014-08-22 16:03:00;"Friday";14.05;0;2;0
"820";"4205";2014-08-22 19:18:00;2014-08-22 20:48:00;"Friday";19.3;0;1.5;1
"829";"4205";2014-08-25 05:03:00;2014-08-25 20:48:00;"Monday";5.05;0;15.75;1
"830";"4205";2014-08-26 05:03:00;2014-08-26 07:18:00;"Tuesday";5.05;0;2.25;0
"832";"4205";2014-08-26 08:48:00;2014-08-26 12:18:00;"Tuesday";8.8;0;3.5;0
"834";"4205";2014-08-26 12:48:00;2014-08-26 14:33:00;"Tuesday";12.8;0;1.75;0
"836";"4205";2014-08-26 15:48:00;2014-08-26 20:48:00;"Tuesday";15.8;0;5;1
"837";"4205";2014-08-27 05:03:00;2014-08-27 20:48:00;"Wednesday";5.05;0;15.75;1
"838";"4205";2014-08-28 05:03:00;2014-08-28 08:03:00;"Thursday";5.05;0;3;0
"840";"4205";2014-08-28 08:33:00;2014-08-28 20:48:00;"Thursday";8.55;0;12.25;1
"841";"4205";2014-08-29 05:03:00;2014-08-29 20:48:00;"Friday";5.05;0;15.75;1
"846";"4205";2014-09-01 05:03:00;2014-09-01 20:48:00;"Monday";5.05;0;15.75;1
"847";"4205";2014-09-02 05:03:00;2014-09-02 20:48:00;"Tuesday";5.05;0;15.75;1
"848";"4205";2014-09-03 05:03:00;2014-09-03 20:48:00;"Wednesday";5.05;0;15.75;1
"849";"4205";2014-09-04 05:03:00;2014-09-04 20:48:00;"Thursday";5.05;0;15.75;1
"850";"4205";2014-09-05 05:03:00;2014-09-05 20:48:00;"Friday";5.05;0;15.75;1
"853";"4205";2014-09-08 05:03:00;2014-09-08 20:48:00;"Monday";5.05;0;15.75;1
"854";"4205";2014-09-09 05:03:00;2014-09-09 20:48:00;"Tuesday";5.05;0;15.75;1
"855";"4205";2014-09-10 05:03:00;2014-09-10 20:48:00;"Wednesday";5.05;0;15.75;1
"856";"4205";2014-09-11 05:03:00;2014-09-11 20:48:00;"Thursday";5.05;0;15.75;1
"857";"4205";2014-09-12 05:03:00;2014-09-12 20:48:00;"Friday";5.05;0;15.75;1
"860";"4205";2014-09-15 05:03:00;2014-09-15 20:48:00;"Monday";5.05;0;15.75;1
"861";"4205";2014-09-16 05:03:00;2014-09-16 20:48:00;"Tuesday";5.05;0;15.75;1
"862";"4205";2014-09-17 05:03:00;2014-09-17 20:48:00;"Wednesday";5.05;0;15.75;1
"863";"4205";2014-09-18 05:03:00;2014-09-18 20:48:00;"Thursday";5.05;0;15.75;1
"864";"4205";2014-09-19 05:03:00;2014-09-19 07:48:00;"Friday";5.05;0;2.75;0
"866";"4205";2014-09-19 09:18:00;2014-09-19 09:33:00;"Friday";9.3;0;0.25;0
"868";"4205";2014-09-19 10:18:00;2014-09-19 10:33:00;"Friday";10.3;0;0.25;0
"870";"4205";2014-09-19 11:03:00;2014-09-19 13:33:00;"Friday";11.05;0;2.5;0
"872";"4205";2014-09-19 15:18:00;2014-09-19 20:48:00;"Friday";15.3;0;5.5;1
"875";"4205";2014-09-22 05:03:00;2014-09-22 08:48:00;"Monday";5.05;0;3.75;0
"877";"4205";2014-09-22 10:18:00;2014-09-22 10:33:00;"Monday";10.3;0;0.25;0
"879";"4205";2014-09-22 11:33:00;2014-09-22 14:18:00;"Monday";11.55;0;2.75;0
"881";"4205";2014-09-22 15:18:00;2014-09-22 20:48:00;"Monday";15.3;0;5.5;1
"882";"4205";2014-09-23 05:03:00;2014-09-23 09:18:00;"Tuesday";5.05;0;4.25;0
"884";"4205";2014-09-23 10:18:00;2014-09-23 11:48:00;"Tuesday";10.3;0;1.5;0
"886";"4205";2014-09-23 13:18:00;2014-09-23 15:18:00;"Tuesday";13.3;0;2;0
"888";"4205";2014-09-23 17:18:00;2014-09-23 20:48:00;"Tuesday";17.3;0;3.5;1
"889";"4205";2014-09-24 05:03:00;2014-09-24 08:03:00;"Wednesday";5.05;0;3;0
"891";"4205";2014-09-24 10:18:00;2014-09-24 12:18:00;"Wednesday";10.3;0;2;0
"893";"4205";2014-09-24 15:03:00;2014-09-24 20:48:00;"Wednesday";15.05;0;5.75;1
"894";"4205";2014-09-25 05:03:00;2014-09-25 08:18:00;"Thursday";5.05;0;3.25;0
"896";"4205";2014-09-25 10:18:00;2014-09-25 11:18:00;"Thursday";10.3;0;1;0
"898";"4205";2014-09-25 13:03:00;2014-09-25 13:33:00;"Thursday";13.05;0;0.5;0
"900";"4205";2014-09-25 17:33:00;2014-09-25 20:48:00;"Thursday";17.55;0;3.25;1
"901";"4205";2014-09-26 05:03:00;2014-09-26 08:18:00;"Friday";5.05;0;3.25;0
"903";"4205";2014-09-26 10:18:00;2014-09-26 13:18:00;"Friday";10.3;0;3;0
"905";"4205";2014-09-26 15:18:00;2014-09-26 20:48:00;"Friday";15.3;0;5.5;1
"908";"4205";2014-09-29 05:03:00;2014-09-29 20:48:00;"Monday";5.05;0;15.75;1
"909";"4205";2014-09-30 05:03:00;2014-09-30 20:48:00;"Tuesday";5.05;0;15.75;1
"910";"4205";2014-10-01 05:03:00;2014-10-01 20:48:00;"Wednesday";5.05;0;15.75;1
"911";"4205";2014-10-02 05:03:00;2014-10-02 08:03:00;"Thursday";5.05;0;3;0
"913";"4205";2014-10-02 08:33:00;2014-10-02 20:48:00;"Thursday";8.55;0;12.25;1
"914";"4205";2014-10-03 05:03:00;2014-10-03 08:03:00;"Friday";5.05;0;3;0
"916";"4205";2014-10-03 09:03:00;2014-10-03 11:33:00;"Friday";9.05;0;2.5;0
"918";"4205";2014-10-03 14:03:00;2014-10-03 15:48:00;"Friday";14.05;0;1.75;0
"920";"4205";2014-10-03 17:18:00;2014-10-03 20:48:00;"Friday";17.3;0;3.5;1
"923";"4205";2014-10-06 05:03:00;2014-10-06 09:03:00;"Monday";5.05;0;4;0
"925";"4205";2014-10-06 11:33:00;2014-10-06 14:03:00;"Monday";11.55;0;2.5;0
"927";"4205";2014-10-06 15:03:00;2014-10-06 20:48:00;"Monday";15.05;0;5.75;1
"928";"4205";2014-10-07 05:03:00;2014-10-07 09:03:00;"Tuesday";5.05;0;4;0
"930";"4205";2014-10-07 10:18:00;2014-10-07 12:48:00;"Tuesday";10.3;0;2.5;0
